REF_DATE,GEO,Trade flow detail,Product,SCALAR_FACTOR,VALUE,STATUS
2012,Quebec,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.2,
2012,Quebec,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.0,
2012,Quebec,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,26.6,
2012,Quebec,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,8.0,
2012,Quebec,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,91.5,
2012,Quebec,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,208.5,
2012,Quebec,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,15.6,
2012,Quebec,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,70.0,
2012,Ontario,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,439.0,
2012,Ontario,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,72.0,
2012,Ontario,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.8,
2012,Ontario,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.6,
2012,Ontario,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.4,
2012,Ontario,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,18.3,
2012,Ontario,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2012,Ontario,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.3,
2012,Ontario,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.0,
2012,Ontario,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.7,
2012,Ontario,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2012,Ontario,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,18.1,
2012,Ontario,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,270.8,
2012,Ontario,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,35.5,
2012,Ontario,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,149.9,
2012,Manitoba,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,55.2,
2012,Manitoba,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,41.5,
2012,Manitoba,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2012,Manitoba,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9.0,
2012,Manitoba,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.9,
2012,Manitoba,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2012,Manitoba,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,12.4,
2012,Manitoba,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.6,
2012,Manitoba,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2012,Manitoba,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.6,
2012,Manitoba,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2012,Manitoba,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,26.5,
2012,Manitoba,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,49.4,
2012,Manitoba,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,11.3,
2012,Manitoba,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.1,
2012,Saskatchewan,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,13.3,
2012,Saskatchewan,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,11.1,
2012,Saskatchewan,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2012,Saskatchewan,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2012,Saskatchewan,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2012,Saskatchewan,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2012,Saskatchewan,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.3,
2012,Saskatchewan,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.9,
2012,Saskatchewan,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2012,Saskatchewan,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.7,
2012,Saskatchewan,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.7,
2012,Saskatchewan,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,12.0,
2012,Saskatchewan,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.4,
2012,Saskatchewan,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2012,Alberta,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,79.4,
2012,Alberta,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,4.0,
2012,Alberta,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.0,
2012,Alberta,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2012,Alberta,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,62.3,
2012,Alberta,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.0,
2012,Alberta,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,14.1,
2012,British Columbia,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,386.2,
2012,British Columbia,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,793.4,
2012,British Columbia,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2012,British Columbia,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2012,British Columbia,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.8,
2012,British Columbia,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,13.5,
2012,British Columbia,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,20.0,
2012,British Columbia,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,17.8,
2012,British Columbia,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,17.2,
2012,British Columbia,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.9,
2012,British Columbia,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,13.3,
2012,British Columbia,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,183.8,
2012,British Columbia,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2012,British Columbia,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.0,
2012,British Columbia,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,86.9,
2012,British Columbia,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,36.5,
2012,British Columbia,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,522.7,
2012,British Columbia,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,165.9,
2012,Yukon,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.3,
2012,Yukon,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.1,
2012,Yukon,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2012,Yukon,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.5,
2012,Yukon,To Yukon,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2012,Yukon,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.6,
2012,Yukon,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.8,
2012,Yukon,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2012,Yukon,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.2,
2012,Northwest Territories,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.1,
2012,Northwest Territories,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.5,
2012,Northwest Territories,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2012,Northwest Territories,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.4,
2012,Northwest Territories,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.1,
2012,Northwest Territories,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,0.1,
2012,Nunavut,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.4,
2012,Nunavut,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,10.6,
2012,Nunavut,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.2,
2012,Nunavut,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.4,
2012,Nunavut,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,3.4,
2012,Nunavut,To Northwest Territories,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.1,
2012,Nunavut,To Nunavut,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,2.4,
2012,Nunavut,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,7.1,
2012,Nunavut,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1.1,
2013,Canada,Total supply and total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5738.6,
2013,Canada,Interprovincial exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1831.0,
2013,Canada,Interprovincial imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1831.0,
2013,Canada,International exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1522.8,
2013,Canada,International re-exports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,34.2,
2013,Canada,International imports,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,841.3,
2013,Newfoundland and Labrador,Total supply,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,476.8,
2013,Newfoundland and Labrador,Total demand,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,1120.7,
2013,Newfoundland and Labrador,To Newfoundland and Labrador,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,438.6,
2013,Newfoundland and Labrador,To Prince Edward Island,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,5.2,
2013,Newfoundland and Labrador,To Nova Scotia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,96.5,
2013,Newfoundland and Labrador,To New Brunswick,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,53.2,
2013,Newfoundland and Labrador,To Quebec,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,125.4,
2013,Newfoundland and Labrador,To Ontario,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,216.0,
2013,Newfoundland and Labrador,To Manitoba,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,54.7,
2013,Newfoundland and Labrador,To Saskatchewan,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,9.7,
2013,Newfoundland and Labrador,To Alberta,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,12.7,
2013,Newfoundland and Labrador,To British Columbia,"Fish, crustaceans, shellfish and other fishery products [M1140]",millions,16.6,
